source,productioncenter,domain,timestamp,year,month,day,hour,minute,second,id,latitude,longitude,coordinate,type,region,level,description,domain2,tags,name,ns1:lang,id3,description4,type5,type6,h,datetime,day7,value,unit
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501256,-7.32767,109.40884,109.40884 -7.32767,land,,1,Purbalingga,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501257,-7.10693,110.89443,110.89443 -7.10693,land,,1,Purwodadi,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501258,-7.416666668,109.2333,109.2333 -7.416666668,land,,1,Purwokerto,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,4,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501259,-7.72,110.03,110.03 -7.72,land,,1,Purworejo,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501260,-6.700000001,111.35,111.35 -6.700000001,land,,1,Rembang,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501261,-7.34304,110.49977,110.49977 -7.34304,land,,1,Salatiga,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501262,-6.959144,110.43869,110.438690 -6.959144,land,,1,Semarang,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501263,-7.04973,109.15744,109.15744 -7.04973,land,,1,Slawi,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,4,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501264,-7.429879,111.025085,111.025085 -7.429879,land,,1,Sragen,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,4,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,54,2.02403E+11,,95,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,60,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501265,-7.68287,110.83146,110.83146 -7.68287,land,,1,Sukoharjo,Jawa Tengah,,,,weather,Weather,hourly,hourly,66,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,0,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,6,2.02403E+11,,61,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,12,2.02403E+11,,63,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,18,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,24,2.02403E+11,,3,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,30,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,36,2.02403E+11,,4,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,42,2.02403E+11,,60,icon
meteofactory,NC Jakarta,local,2.02403E+13,2024,3,15,2,39,37,501266,-7.55914,110.82397,110.82397 -7.55914,land,,1,Surakarta,Jawa Tengah,,,,weather,Weather,hourly,hourly,48,2.02403E+11,,3,icon
