index,date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2829,2012-08-01T00:00:00,TPCP,GHCND:IDM00096253,960,0,0,Indonesia,TPCP
2830,2012-08-01T00:00:00,TPCP,GHCND:IDM00096607,46,0,0,Indonesia,TPCP
2831,2012-08-01T00:00:00,TPCP,GHCND:IDM00097086,0,0,0,Indonesia,TPCP
2832,2012-08-01T00:00:00,TPCP,GHCND:IDM00097126,61,0,0,Indonesia,TPCP
2833,2012-08-01T00:00:00,TPCP,GHCND:IDM00097630,1422,0,0,Indonesia,TPCP
2834,2012-08-01T00:00:00,TPCP,GHCND:IDM00097760,25,0,0,Indonesia,TPCP
2835,2012-08-01T00:00:00,TPCP,GHCND:IDM00097796,1310,0,0,Indonesia,TPCP
2836,2012-09-01T00:00:00,TPCP,GHCND:ID000096073,282,0,0,Indonesia,TPCP
2837,2012-09-01T00:00:00,TPCP,GHCND:ID000097686,91,0,0,Indonesia,TPCP
2838,2012-09-01T00:00:00,TPCP,GHCND:IDM00096011,531,0,0,Indonesia,TPCP
2839,2012-09-01T00:00:00,TPCP,GHCND:IDM00096015,10,0,0,Indonesia,TPCP
2840,2012-09-01T00:00:00,TPCP,GHCND:IDM00096075,655,0,0,Indonesia,TPCP
2841,2012-09-01T00:00:00,TPCP,GHCND:IDM00097530,173,0,0,Indonesia,TPCP
2842,2012-09-01T00:00:00,TPCP,GHCND:IDM00097796,797,0,0,Indonesia,TPCP
2843,2012-10-01T00:00:00,TPCP,GHCND:ID000096073,310,0,0,Indonesia,TPCP
2844,2012-10-01T00:00:00,TPCP,GHCND:ID000096145,81,0,0,Indonesia,TPCP
2845,2012-10-01T00:00:00,TPCP,GHCND:ID000097560,89,0,0,Indonesia,TPCP
2846,2012-10-01T00:00:00,TPCP,GHCND:IDM00096011,599,0,0,Indonesia,TPCP
2847,2012-10-01T00:00:00,TPCP,GHCND:IDM00096035,419,0,0,Indonesia,TPCP
2848,2012-10-01T00:00:00,TPCP,GHCND:IDM00096075,71,0,0,Indonesia,TPCP
2849,2012-10-01T00:00:00,TPCP,GHCND:IDM00096087,61,0,0,Indonesia,TPCP
2850,2012-10-01T00:00:00,TPCP,GHCND:IDM00096091,330,0,0,Indonesia,TPCP
2851,2012-10-01T00:00:00,TPCP,GHCND:IDM00096253,140,0,0,Indonesia,TPCP
2852,2012-10-01T00:00:00,TPCP,GHCND:IDM00096559,99,0,0,Indonesia,TPCP
2853,2012-10-01T00:00:00,TPCP,GHCND:IDM00096633,10,0,0,Indonesia,TPCP
2854,2012-10-01T00:00:00,TPCP,GHCND:IDM00096751,272,0,0,Indonesia,TPCP
2855,2012-10-01T00:00:00,TPCP,GHCND:IDM00097072,89,0,0,Indonesia,TPCP
2856,2012-10-01T00:00:00,TPCP,GHCND:IDM00097126,71,0,0,Indonesia,TPCP
2857,2012-10-01T00:00:00,TPCP,GHCND:IDM00097630,759,0,0,Indonesia,TPCP
2858,2012-10-01T00:00:00,TPCP,GHCND:IDM00097796,1443,0,0,Indonesia,TPCP
2859,2012-11-01T00:00:00,TPCP,GHCND:ID000096073,361,0,0,Indonesia,TPCP
2860,2012-11-01T00:00:00,TPCP,GHCND:ID000096145,373,0,0,Indonesia,TPCP
2861,2012-11-01T00:00:00,TPCP,GHCND:ID000096163,1171,0,0,Indonesia,TPCP
2862,2012-11-01T00:00:00,TPCP,GHCND:ID000096745,1052,0,0,Indonesia,TPCP
2863,2012-11-01T00:00:00,TPCP,GHCND:ID000096805,411,0,0,Indonesia,TPCP
2864,2012-11-01T00:00:00,TPCP,GHCND:ID000096925,3,0,0,Indonesia,TPCP
2865,2012-11-01T00:00:00,TPCP,GHCND:ID000097014,439,0,0,Indonesia,TPCP
2866,2012-11-01T00:00:00,TPCP,GHCND:ID000097686,300,0,0,Indonesia,TPCP
2867,2012-11-01T00:00:00,TPCP,GHCND:ID000097690,411,0,0,Indonesia,TPCP
2868,2012-11-01T00:00:00,TPCP,GHCND:ID000097724,211,0,0,Indonesia,TPCP
2869,2012-11-01T00:00:00,TPCP,GHCND:IDM00096009,8,0,0,Indonesia,TPCP
2870,2012-11-01T00:00:00,TPCP,GHCND:IDM00096011,15,0,0,Indonesia,TPCP
2871,2012-11-01T00:00:00,TPCP,GHCND:IDM00096015,470,0,0,Indonesia,TPCP
2872,2012-11-01T00:00:00,TPCP,GHCND:IDM00096035,109,0,0,Indonesia,TPCP
2873,2012-11-01T00:00:00,TPCP,GHCND:IDM00096075,188,0,0,Indonesia,TPCP
2874,2012-11-01T00:00:00,TPCP,GHCND:IDM00096087,20,0,0,Indonesia,TPCP
2875,2012-11-01T00:00:00,TPCP,GHCND:IDM00096091,20,0,0,Indonesia,TPCP
2876,2012-11-01T00:00:00,TPCP,GHCND:IDM00096171,30,0,0,Indonesia,TPCP
2877,2012-11-01T00:00:00,TPCP,GHCND:IDM00096221,180,0,0,Indonesia,TPCP
2878,2012-11-01T00:00:00,TPCP,GHCND:IDM00096253,638,0,0,Indonesia,TPCP
2879,2012-11-01T00:00:00,TPCP,GHCND:IDM00096645,101,0,0,Indonesia,TPCP
2880,2012-11-01T00:00:00,TPCP,GHCND:IDM00096749,10,0,0,Indonesia,TPCP
2881,2012-11-01T00:00:00,TPCP,GHCND:IDM00096751,1024,0,0,Indonesia,TPCP
2882,2012-11-01T00:00:00,TPCP,GHCND:IDM00097028,61,0,0,Indonesia,TPCP
2883,2012-11-01T00:00:00,TPCP,GHCND:IDM00097072,71,0,0,Indonesia,TPCP
2884,2012-11-01T00:00:00,TPCP,GHCND:IDM00097180,112,0,0,Indonesia,TPCP
2885,2012-11-01T00:00:00,TPCP,GHCND:IDM00097240,0,0,0,Indonesia,TPCP
2886,2012-11-01T00:00:00,TPCP,GHCND:IDM00097796,45,0,0,Indonesia,TPCP
2887,2012-12-01T00:00:00,TPCP,GHCND:ID000096805,622,0,0,Indonesia,TPCP
2888,2012-12-01T00:00:00,TPCP,GHCND:ID000096925,389,0,0,Indonesia,TPCP
2889,2012-12-01T00:00:00,TPCP,GHCND:ID000097014,421,0,0,Indonesia,TPCP
2890,2012-12-01T00:00:00,TPCP,GHCND:ID000097560,41,0,0,Indonesia,TPCP
2891,2012-12-01T00:00:00,TPCP,GHCND:ID000097686,130,0,0,Indonesia,TPCP
2892,2012-12-01T00:00:00,TPCP,GHCND:ID000097724,579,0,0,Indonesia,TPCP
2893,2012-12-01T00:00:00,TPCP,GHCND:ID000097980,0,0,0,Indonesia,TPCP
2894,2012-12-01T00:00:00,TPCP,GHCND:IDM00096009,691,0,0,Indonesia,TPCP
2895,2012-12-01T00:00:00,TPCP,GHCND:IDM00096011,23,0,0,Indonesia,TPCP
2896,2012-12-01T00:00:00,TPCP,GHCND:IDM00096087,43,0,0,Indonesia,TPCP
2897,2012-12-01T00:00:00,TPCP,GHCND:IDM00096091,1250,0,0,Indonesia,TPCP
2898,2012-12-01T00:00:00,TPCP,GHCND:IDM00096109,190,0,0,Indonesia,TPCP
2899,2012-12-01T00:00:00,TPCP,GHCND:IDM00096195,41,0,0,Indonesia,TPCP
2900,2012-12-01T00:00:00,TPCP,GHCND:IDM00096253,312,0,0,Indonesia,TPCP
2901,2012-12-01T00:00:00,TPCP,GHCND:IDM00096581,518,0,0,Indonesia,TPCP
2902,2012-12-01T00:00:00,TPCP,GHCND:IDM00096615,183,0,0,Indonesia,TPCP
2903,2012-12-01T00:00:00,TPCP,GHCND:IDM00096633,274,0,0,Indonesia,TPCP
2904,2012-12-01T00:00:00,TPCP,GHCND:IDM00096645,1132,0,0,Indonesia,TPCP
2905,2012-12-01T00:00:00,TPCP,GHCND:IDM00096655,20,0,0,Indonesia,TPCP
2906,2012-12-01T00:00:00,TPCP,GHCND:IDM00096739,91,0,0,Indonesia,TPCP
2907,2012-12-01T00:00:00,TPCP,GHCND:IDM00096751,918,0,0,Indonesia,TPCP
2908,2012-12-01T00:00:00,TPCP,GHCND:IDM00096839,18,0,0,Indonesia,TPCP
2909,2012-12-01T00:00:00,TPCP,GHCND:IDM00096933,508,0,0,Indonesia,TPCP
2910,2012-12-01T00:00:00,TPCP,GHCND:IDM00096987,23,0,0,Indonesia,TPCP
2911,2012-12-01T00:00:00,TPCP,GHCND:IDM00097028,813,0,0,Indonesia,TPCP
2912,2012-12-01T00:00:00,TPCP,GHCND:IDM00097048,191,0,0,Indonesia,TPCP
2913,2012-12-01T00:00:00,TPCP,GHCND:IDM00097126,152,0,0,Indonesia,TPCP
2914,2012-12-01T00:00:00,TPCP,GHCND:IDM00097180,523,0,0,Indonesia,TPCP
2915,2012-12-01T00:00:00,TPCP,GHCND:IDM00097240,221,0,0,Indonesia,TPCP
2916,2012-12-01T00:00:00,TPCP,GHCND:IDM00097270,140,0,0,Indonesia,TPCP
2917,2012-12-01T00:00:00,TPCP,GHCND:IDM00097530,135,0,0,Indonesia,TPCP
2918,2012-12-01T00:00:00,TPCP,GHCND:IDM00097630,15,0,0,Indonesia,TPCP
2919,2012-12-01T00:00:00,TPCP,GHCND:IDM00097796,51,0,0,Indonesia,TPCP
2920,2013-01-01T00:00:00,TPCP,GHCND:ID000096145,402,0,0,Indonesia,TPCP
2921,2013-01-01T00:00:00,TPCP,GHCND:ID000096745,50,0,0,Indonesia,TPCP
2922,2013-01-01T00:00:00,TPCP,GHCND:ID000096925,350,0,0,Indonesia,TPCP
2923,2013-01-01T00:00:00,TPCP,GHCND:ID000097014,140,0,0,Indonesia,TPCP
2924,2013-01-01T00:00:00,TPCP,GHCND:ID000097372,330,0,0,Indonesia,TPCP
2925,2013-01-01T00:00:00,TPCP,GHCND:ID000097560,0,0,0,Indonesia,TPCP
2926,2013-01-01T00:00:00,TPCP,GHCND:ID000097724,91,0,0,Indonesia,TPCP
2927,2013-01-01T00:00:00,TPCP,GHCND:ID000097900,56,0,0,Indonesia,TPCP
2928,2013-01-01T00:00:00,TPCP,GHCND:IDM00096033,0,0,0,Indonesia,TPCP
2929,2013-01-01T00:00:00,TPCP,GHCND:IDM00096087,208,0,0,Indonesia,TPCP
2930,2013-01-01T00:00:00,TPCP,GHCND:IDM00096195,0,0,0,Indonesia,TPCP
2931,2013-01-01T00:00:00,TPCP,GHCND:IDM00096207,5,0,0,Indonesia,TPCP
2932,2013-01-01T00:00:00,TPCP,GHCND:IDM00096221,193,0,0,Indonesia,TPCP
2933,2013-01-01T00:00:00,TPCP,GHCND:IDM00096237,0,0,0,Indonesia,TPCP
2934,2013-01-01T00:00:00,TPCP,GHCND:IDM00096253,341,0,0,Indonesia,TPCP
2935,2013-01-01T00:00:00,TPCP,GHCND:IDM00096295,389,0,0,Indonesia,TPCP
2936,2013-01-01T00:00:00,TPCP,GHCND:IDM00096615,358,0,0,Indonesia,TPCP
2937,2013-01-01T00:00:00,TPCP,GHCND:IDM00096655,56,0,0,Indonesia,TPCP
2938,2013-01-01T00:00:00,TPCP,GHCND:IDM00096685,173,0,0,Indonesia,TPCP
2939,2013-01-01T00:00:00,TPCP,GHCND:IDM00096737,109,0,0,Indonesia,TPCP
2940,2013-01-01T00:00:00,TPCP,GHCND:IDM00096739,396,0,0,Indonesia,TPCP
2941,2013-01-01T00:00:00,TPCP,GHCND:IDM00096749,61,0,0,Indonesia,TPCP
2942,2013-01-01T00:00:00,TPCP,GHCND:IDM00096751,175,0,0,Indonesia,TPCP
2943,2013-01-01T00:00:00,TPCP,GHCND:IDM00096791,152,0,0,Indonesia,TPCP
2944,2013-01-01T00:00:00,TPCP,GHCND:IDM00096797,30,0,0,Indonesia,TPCP
2945,2013-01-01T00:00:00,TPCP,GHCND:IDM00096839,1133,0,0,Indonesia,TPCP
2946,2013-01-01T00:00:00,TPCP,GHCND:IDM00096933,51,0,0,Indonesia,TPCP
2947,2013-01-01T00:00:00,TPCP,GHCND:IDM00096987,404,0,0,Indonesia,TPCP
2948,2013-01-01T00:00:00,TPCP,GHCND:IDM00097008,107,0,0,Indonesia,TPCP
2949,2013-01-01T00:00:00,TPCP,GHCND:IDM00097028,211,0,0,Indonesia,TPCP
2950,2013-01-01T00:00:00,TPCP,GHCND:IDM00097048,112,0,0,Indonesia,TPCP
2951,2013-01-01T00:00:00,TPCP,GHCND:IDM00097086,61,0,0,Indonesia,TPCP
2952,2013-01-01T00:00:00,TPCP,GHCND:IDM00097180,193,0,0,Indonesia,TPCP
2953,2013-01-01T00:00:00,TPCP,GHCND:IDM00097182,292,0,0,Indonesia,TPCP
2954,2013-01-01T00:00:00,TPCP,GHCND:IDM00097230,150,0,0,Indonesia,TPCP
2955,2013-01-01T00:00:00,TPCP,GHCND:IDM00097240,670,0,0,Indonesia,TPCP
2956,2013-01-01T00:00:00,TPCP,GHCND:IDM00097260,419,0,0,Indonesia,TPCP
2957,2013-01-01T00:00:00,TPCP,GHCND:IDM00097270,389,0,0,Indonesia,TPCP
2958,2013-01-01T00:00:00,TPCP,GHCND:IDM00097300,48,0,0,Indonesia,TPCP
2959,2013-01-01T00:00:00,TPCP,GHCND:IDM00097310,61,0,0,Indonesia,TPCP
2960,2013-01-01T00:00:00,TPCP,GHCND:IDM00097320,483,0,0,Indonesia,TPCP
2961,2013-01-01T00:00:00,TPCP,GHCND:IDM00097430,229,0,0,Indonesia,TPCP
2962,2013-01-01T00:00:00,TPCP,GHCND:IDM00097530,272,0,0,Indonesia,TPCP
2963,2013-01-01T00:00:00,TPCP,GHCND:IDM00097760,51,0,0,Indonesia,TPCP
2964,2013-01-01T00:00:00,TPCP,GHCND:IDM00097796,1212,0,0,Indonesia,TPCP
2965,2013-02-01T00:00:00,TPCP,GHCND:ID000096073,53,0,0,Indonesia,TPCP
2966,2013-02-01T00:00:00,TPCP,GHCND:ID000096145,289,0,0,Indonesia,TPCP
2967,2013-02-01T00:00:00,TPCP,GHCND:ID000096745,320,0,0,Indonesia,TPCP
2968,2013-02-01T00:00:00,TPCP,GHCND:ID000096805,759,0,0,Indonesia,TPCP
2969,2013-02-01T00:00:00,TPCP,GHCND:ID000096925,498,0,0,Indonesia,TPCP
2970,2013-02-01T00:00:00,TPCP,GHCND:ID000097014,134,0,0,Indonesia,TPCP
2971,2013-02-01T00:00:00,TPCP,GHCND:ID000097372,320,0,0,Indonesia,TPCP
2972,2013-02-01T00:00:00,TPCP,GHCND:ID000097560,3,0,0,Indonesia,TPCP
2973,2013-02-01T00:00:00,TPCP,GHCND:ID000097686,25,0,0,Indonesia,TPCP
2974,2013-02-01T00:00:00,TPCP,GHCND:IDM00096011,119,0,0,Indonesia,TPCP
2975,2013-02-01T00:00:00,TPCP,GHCND:IDM00096015,873,0,0,Indonesia,TPCP
2976,2013-02-01T00:00:00,TPCP,GHCND:IDM00096033,259,0,0,Indonesia,TPCP
2977,2013-02-01T00:00:00,TPCP,GHCND:IDM00096035,480,0,0,Indonesia,TPCP
2978,2013-02-01T00:00:00,TPCP,GHCND:IDM00096075,356,0,0,Indonesia,TPCP
2979,2013-02-01T00:00:00,TPCP,GHCND:IDM00096087,150,0,0,Indonesia,TPCP
2980,2013-02-01T00:00:00,TPCP,GHCND:IDM00096091,354,0,0,Indonesia,TPCP
2981,2013-02-01T00:00:00,TPCP,GHCND:IDM00096109,810,0,0,Indonesia,TPCP
2982,2013-02-01T00:00:00,TPCP,GHCND:IDM00096171,320,0,0,Indonesia,TPCP
2983,2013-02-01T00:00:00,TPCP,GHCND:IDM00096195,10,0,0,Indonesia,TPCP
2984,2013-02-01T00:00:00,TPCP,GHCND:IDM00096221,160,0,0,Indonesia,TPCP
2985,2013-02-01T00:00:00,TPCP,GHCND:IDM00096253,688,0,0,Indonesia,TPCP
2986,2013-02-01T00:00:00,TPCP,GHCND:IDM00096509,170,0,0,Indonesia,TPCP
2987,2013-02-01T00:00:00,TPCP,GHCND:IDM00096529,259,0,0,Indonesia,TPCP
2988,2013-02-01T00:00:00,TPCP,GHCND:IDM00096581,61,0,0,Indonesia,TPCP
2989,2013-02-01T00:00:00,TPCP,GHCND:IDM00096633,10,0,0,Indonesia,TPCP
2990,2013-02-01T00:00:00,TPCP,GHCND:IDM00096685,30,0,0,Indonesia,TPCP
2991,2013-02-01T00:00:00,TPCP,GHCND:IDM00096751,135,0,0,Indonesia,TPCP
2992,2013-02-01T00:00:00,TPCP,GHCND:IDM00096791,655,0,0,Indonesia,TPCP
2993,2013-02-01T00:00:00,TPCP,GHCND:IDM00096797,0,0,0,Indonesia,TPCP
2994,2013-02-01T00:00:00,TPCP,GHCND:IDM00096935,0,0,0,Indonesia,TPCP
2995,2013-02-01T00:00:00,TPCP,GHCND:IDM00097028,91,0,0,Indonesia,TPCP
2996,2013-02-01T00:00:00,TPCP,GHCND:IDM00097048,1209,0,0,Indonesia,TPCP
2997,2013-02-01T00:00:00,TPCP,GHCND:IDM00097086,99,0,0,Indonesia,TPCP
2998,2013-02-01T00:00:00,TPCP,GHCND:IDM00097180,130,0,0,Indonesia,TPCP
2999,2013-02-01T00:00:00,TPCP,GHCND:IDM00097182,150,0,0,Indonesia,TPCP
3000,2010-01-01T00:00:00,TPCP,GHCND:ID000096145,109,0,0,Indonesia,TPCP
3001,2010-01-01T00:00:00,TPCP,GHCND:ID000096805,5,0,0,Indonesia,TPCP
3002,2010-01-01T00:00:00,TPCP,GHCND:ID000096925,811,0,0,Indonesia,TPCP
3003,2010-01-01T00:00:00,TPCP,GHCND:ID000097014,56,0,0,Indonesia,TPCP
3004,2010-01-01T00:00:00,TPCP,GHCND:ID000097372,810,0,0,Indonesia,TPCP
3005,2010-01-01T00:00:00,TPCP,GHCND:ID000097686,251,0,0,Indonesia,TPCP
3006,2010-01-01T00:00:00,TPCP,GHCND:ID000097900,114,0,0,Indonesia,TPCP
3007,2010-01-01T00:00:00,TPCP,GHCND:IDM00096179,20,0,0,Indonesia,TPCP
3008,2010-01-01T00:00:00,TPCP,GHCND:IDM00096249,119,0,0,Indonesia,TPCP
3009,2010-01-01T00:00:00,TPCP,GHCND:IDM00096253,242,0,0,Indonesia,TPCP
3010,2010-01-01T00:00:00,TPCP,GHCND:IDM00096509,46,0,0,Indonesia,TPCP
3011,2010-01-01T00:00:00,TPCP,GHCND:IDM00096559,290,0,0,Indonesia,TPCP
3012,2010-01-01T00:00:00,TPCP,GHCND:IDM00096607,20,0,0,Indonesia,TPCP
3013,2010-01-01T00:00:00,TPCP,GHCND:IDM00096615,8,0,0,Indonesia,TPCP
3014,2010-01-01T00:00:00,TPCP,GHCND:IDM00096633,30,0,0,Indonesia,TPCP
3015,2010-01-01T00:00:00,TPCP,GHCND:IDM00096655,239,0,0,Indonesia,TPCP
3016,2010-01-01T00:00:00,TPCP,GHCND:IDM00096737,61,0,0,Indonesia,TPCP
3017,2010-01-01T00:00:00,TPCP,GHCND:IDM00096739,561,0,0,Indonesia,TPCP
3018,2010-01-01T00:00:00,TPCP,GHCND:IDM00096751,708,0,0,Indonesia,TPCP
3019,2010-01-01T00:00:00,TPCP,GHCND:IDM00096797,157,0,0,Indonesia,TPCP
3020,2010-01-01T00:00:00,TPCP,GHCND:IDM00096933,66,0,0,Indonesia,TPCP
3021,2010-01-01T00:00:00,TPCP,GHCND:IDM00096935,8,0,0,Indonesia,TPCP
3022,2010-01-01T00:00:00,TPCP,GHCND:IDM00096987,262,0,0,Indonesia,TPCP
3023,2010-01-01T00:00:00,TPCP,GHCND:IDM00097028,264,0,0,Indonesia,TPCP
3024,2010-01-01T00:00:00,TPCP,GHCND:IDM00097072,150,0,0,Indonesia,TPCP
3025,2010-01-01T00:00:00,TPCP,GHCND:IDM00097126,279,0,0,Indonesia,TPCP
3026,2010-01-01T00:00:00,TPCP,GHCND:IDM00097182,1028,0,0,Indonesia,TPCP
3027,2010-01-01T00:00:00,TPCP,GHCND:IDM00097192,112,0,0,Indonesia,TPCP
3028,2010-01-01T00:00:00,TPCP,GHCND:IDM00097240,183,0,0,Indonesia,TPCP
3029,2010-01-01T00:00:00,TPCP,GHCND:IDM00097260,176,0,0,Indonesia,TPCP
3030,2010-01-01T00:00:00,TPCP,GHCND:IDM00097270,119,0,0,Indonesia,TPCP
3031,2010-01-01T00:00:00,TPCP,GHCND:IDM00097320,282,0,0,Indonesia,TPCP
3032,2010-01-01T00:00:00,TPCP,GHCND:IDM00097406,140,0,0,Indonesia,TPCP
3033,2010-01-01T00:00:00,TPCP,GHCND:IDM00097430,51,0,0,Indonesia,TPCP
3034,2010-01-01T00:00:00,TPCP,GHCND:IDM00097530,119,0,0,Indonesia,TPCP
3035,2010-01-01T00:00:00,TPCP,GHCND:IDM00097630,41,0,0,Indonesia,TPCP
3036,2010-02-01T00:00:00,TPCP,GHCND:ID000096163,71,0,0,Indonesia,TPCP
3037,2010-02-01T00:00:00,TPCP,GHCND:ID000097014,30,0,0,Indonesia,TPCP
3038,2010-02-01T00:00:00,TPCP,GHCND:ID000097372,61,0,0,Indonesia,TPCP
3039,2010-02-01T00:00:00,TPCP,GHCND:ID000097686,178,0,0,Indonesia,TPCP
3040,2010-02-01T00:00:00,TPCP,GHCND:IDM00096171,81,0,0,Indonesia,TPCP
3041,2010-02-01T00:00:00,TPCP,GHCND:IDM00096195,79,0,0,Indonesia,TPCP
3042,2010-02-01T00:00:00,TPCP,GHCND:IDM00096221,270,0,0,Indonesia,TPCP
3043,2010-02-01T00:00:00,TPCP,GHCND:IDM00096237,160,0,0,Indonesia,TPCP
3044,2010-02-01T00:00:00,TPCP,GHCND:IDM00096253,780,0,0,Indonesia,TPCP
3045,2010-02-01T00:00:00,TPCP,GHCND:IDM00096559,150,0,0,Indonesia,TPCP
3046,2010-02-01T00:00:00,TPCP,GHCND:IDM00096685,102,0,0,Indonesia,TPCP
3047,2010-02-01T00:00:00,TPCP,GHCND:IDM00096751,929,0,0,Indonesia,TPCP
3048,2010-02-01T00:00:00,TPCP,GHCND:IDM00096837,259,0,0,Indonesia,TPCP
3049,2010-02-01T00:00:00,TPCP,GHCND:IDM00097072,0,0,0,Indonesia,TPCP
3050,2010-02-01T00:00:00,TPCP,GHCND:IDM00097126,61,0,0,Indonesia,TPCP
3051,2010-02-01T00:00:00,TPCP,GHCND:IDM00097180,30,0,0,Indonesia,TPCP
3052,2010-02-01T00:00:00,TPCP,GHCND:IDM00097230,81,0,0,Indonesia,TPCP
3053,2010-03-01T00:00:00,TPCP,GHCND:ID000096745,147,0,0,Indonesia,TPCP
3054,2010-03-01T00:00:00,TPCP,GHCND:ID000096925,330,0,0,Indonesia,TPCP
3055,2010-03-01T00:00:00,TPCP,GHCND:ID000097686,420,0,0,Indonesia,TPCP
3056,2010-03-01T00:00:00,TPCP,GHCND:ID000097690,20,0,0,Indonesia,TPCP
3057,2010-03-01T00:00:00,TPCP,GHCND:ID000097724,13,0,0,Indonesia,TPCP
3058,2010-03-01T00:00:00,TPCP,GHCND:IDM00096033,3,0,0,Indonesia,TPCP
3059,2010-03-01T00:00:00,TPCP,GHCND:IDM00096075,170,0,0,Indonesia,TPCP
3060,2010-03-01T00:00:00,TPCP,GHCND:IDM00096195,704,0,0,Indonesia,TPCP
3061,2010-03-01T00:00:00,TPCP,GHCND:IDM00096221,650,0,0,Indonesia,TPCP
3062,2010-03-01T00:00:00,TPCP,GHCND:IDM00096237,259,0,0,Indonesia,TPCP
3063,2010-03-01T00:00:00,TPCP,GHCND:IDM00096253,0,0,0,Indonesia,TPCP
3064,2010-03-01T00:00:00,TPCP,GHCND:IDM00096559,893,0,0,Indonesia,TPCP
3065,2010-03-01T00:00:00,TPCP,GHCND:IDM00096607,206,0,0,Indonesia,TPCP
3066,2010-03-01T00:00:00,TPCP,GHCND:IDM00096645,10,0,0,Indonesia,TPCP
3067,2010-03-01T00:00:00,TPCP,GHCND:IDM00096655,191,0,0,Indonesia,TPCP
3068,2010-03-01T00:00:00,TPCP,GHCND:IDM00096685,109,0,0,Indonesia,TPCP
3069,2010-03-01T00:00:00,TPCP,GHCND:IDM00096797,269,0,0,Indonesia,TPCP
3070,2010-03-01T00:00:00,TPCP,GHCND:IDM00096987,91,0,0,Indonesia,TPCP
3071,2010-03-01T00:00:00,TPCP,GHCND:IDM00097530,20,0,0,Indonesia,TPCP
3072,2010-04-01T00:00:00,TPCP,GHCND:ID000097014,102,0,0,Indonesia,TPCP
3073,2010-04-01T00:00:00,TPCP,GHCND:ID000097560,20,0,0,Indonesia,TPCP
3074,2010-04-01T00:00:00,TPCP,GHCND:ID000097686,320,0,0,Indonesia,TPCP
3075,2010-04-01T00:00:00,TPCP,GHCND:ID000097690,241,0,0,Indonesia,TPCP
3076,2010-04-01T00:00:00,TPCP,GHCND:IDM00096035,41,0,0,Indonesia,TPCP
3077,2010-04-01T00:00:00,TPCP,GHCND:IDM00096075,188,0,0,Indonesia,TPCP
3078,2010-04-01T00:00:00,TPCP,GHCND:IDM00096109,107,0,0,Indonesia,TPCP
3079,2010-04-01T00:00:00,TPCP,GHCND:IDM00096253,41,0,0,Indonesia,TPCP
3080,2010-04-01T00:00:00,TPCP,GHCND:IDM00096509,61,0,0,Indonesia,TPCP
3081,2010-04-01T00:00:00,TPCP,GHCND:IDM00096607,140,0,0,Indonesia,TPCP
3082,2010-04-01T00:00:00,TPCP,GHCND:IDM00096645,269,0,0,Indonesia,TPCP
3083,2010-04-01T00:00:00,TPCP,GHCND:IDM00096655,1626,0,0,Indonesia,TPCP
3084,2010-04-01T00:00:00,TPCP,GHCND:IDM00096685,1082,0,0,Indonesia,TPCP
3085,2010-04-01T00:00:00,TPCP,GHCND:IDM00096933,71,0,0,Indonesia,TPCP
3086,2010-04-01T00:00:00,TPCP,GHCND:IDM00097028,20,0,0,Indonesia,TPCP
3087,2010-04-01T00:00:00,TPCP,GHCND:IDM00097048,279,0,0,Indonesia,TPCP
3088,2010-04-01T00:00:00,TPCP,GHCND:IDM00097072,51,0,0,Indonesia,TPCP
3089,2010-04-01T00:00:00,TPCP,GHCND:IDM00097086,0,0,0,Indonesia,TPCP
3090,2010-04-01T00:00:00,TPCP,GHCND:IDM00097180,51,0,0,Indonesia,TPCP
3091,2010-04-01T00:00:00,TPCP,GHCND:IDM00097182,269,0,0,Indonesia,TPCP
3092,2010-04-01T00:00:00,TPCP,GHCND:IDM00097230,132,0,0,Indonesia,TPCP
3093,2010-04-01T00:00:00,TPCP,GHCND:IDM00097240,20,0,0,Indonesia,TPCP
3094,2010-04-01T00:00:00,TPCP,GHCND:IDM00097430,109,0,0,Indonesia,TPCP
3095,2010-04-01T00:00:00,TPCP,GHCND:IDM00097630,610,0,0,Indonesia,TPCP
3096,2010-05-01T00:00:00,TPCP,GHCND:ID000096805,122,0,0,Indonesia,TPCP
3097,2010-05-01T00:00:00,TPCP,GHCND:ID000096925,313,0,0,Indonesia,TPCP
3098,2010-05-01T00:00:00,TPCP,GHCND:ID000097014,130,0,0,Indonesia,TPCP
3099,2010-05-01T00:00:00,TPCP,GHCND:ID000097372,1189,0,0,Indonesia,TPCP
3100,2010-05-01T00:00:00,TPCP,GHCND:ID000097560,99,0,0,Indonesia,TPCP
3101,2010-05-01T00:00:00,TPCP,GHCND:ID000097686,28,0,0,Indonesia,TPCP
3102,2010-05-01T00:00:00,TPCP,GHCND:ID000097690,132,0,0,Indonesia,TPCP
3103,2010-05-01T00:00:00,TPCP,GHCND:ID000097724,99,0,0,Indonesia,TPCP
3104,2010-05-01T00:00:00,TPCP,GHCND:ID000097980,36,0,0,Indonesia,TPCP
3105,2010-05-01T00:00:00,TPCP,GHCND:IDM00096035,181,0,0,Indonesia,TPCP
3106,2010-05-01T00:00:00,TPCP,GHCND:IDM00096087,86,0,0,Indonesia,TPCP
3107,2010-05-01T00:00:00,TPCP,GHCND:IDM00096091,650,0,0,Indonesia,TPCP
3108,2010-05-01T00:00:00,TPCP,GHCND:IDM00096109,874,0,0,Indonesia,TPCP
